Order ID,Order Date,Customer Name,Region,Category,Sales,Quantity,Profit,Discount
CA-2015-164441,08-11-2015,Amy Cox,East,Office Supplies,17.94,3,8.07,0%
CA-2017-169054,22-04-2017,Meg O'Connel,East,Furniture,254.35,3,0,20%
CA-2014-106719,24-08-2014,Robert Barroso,West,Office Supplies,8.29,2,2.69,20%
CA-2017-116855,17-12-2017,Arianne Irving,South,Furniture,504.9,5,80.78,0%
US-2016-164189,24-03-2016,Dan Reichenbach,West,Technology,403.17,4,25.2,20%
CA-2015-168480,21-09-2015,Dario Medina,Central,Furniture,194.32,4,31.09,0%
CA-2015-168480,21-09-2015,Dario Medina,Central,Office Supplies,25.99,1,7.54,0%
US-2016-114293,21-11-2016,Justin Hirsh,West,Furniture,195.14,4,-12.2,20%
CA-2017-134173,16-09-2017,Adam Bellavance,East,Office Supplies,20.74,4,7.26,20%
US-2015-123960,11-06-2015,Brian Dahlen,South,Technology,53.7,6,10.2,0%
US-2015-123960,11-06-2015,Brian Dahlen,South,Office Supplies,36.26,7,16.68,0%
US-2015-123960,11-06-2015,Brian Dahlen,South,Office Supplies,56.3,2,15.76,0%
US-2015-123960,11-06-2015,Brian Dahlen,South,Office Supplies,32.4,5,15.55,0%
US-2015-123960,11-06-2015,Brian Dahlen,South,Furniture,29.16,2,10.79,0%
CA-2017-101749,03-10-2017,Aaron Smayling,West,Furniture,171.29,3,-6.42,20%
US-2016-147991,05-05-2016,Zuschuss Donatelli,South,Furniture,16.72,5,3.34,20%
CA-2017-149559,11-09-2017,Karen Ferguson,West,Office Supplies,12.96,2,6.22,0%
CA-2017-149559,11-09-2017,Karen Ferguson,West,Office Supplies,22.18,2,10.87,0%
CA-2017-149559,11-09-2017,Karen Ferguson,West,Furniture,2054.27,8,256.78,20%
CA-2015-135174,30-04-2015,Benjamin Patterson,East,Technology,1022.97,5,-255.74,40%
CA-2017-125290,06-11-2017,Chuck Clark,Central,Office Supplies,13.9,5,3.61,0%
CA-2017-125290,06-11-2017,Chuck Clark,Central,Office Supplies,26.38,1,12.13,0%
CA-2014-137351,30-09-2014,Doug Bickford,West,Office Supplies,43.18,7,13.49,20%
CA-2017-121419,02-04-2017,Tony Chapman,South,Furniture,411.8,2,70.01,0%
CA-2017-121419,02-04-2017,Tony Chapman,South,Technology,360,4,129.6,0%
US-2017-148054,06-10-2017,Nick Zandusky,West,Furniture,41.96,2,2.94,0%
US-2017-148054,06-10-2017,Nick Zandusky,West,Office Supplies,227.84,4,66.07,0%
US-2017-148054,06-10-2017,Nick Zandusky,West,Office Supplies,37.94,2,18.21,0%
CA-2016-128517,09-04-2016,Sean Wendt,Central,Technology,517.9,2,134.65,0%
CA-2016-128517,09-04-2016,Sean Wendt,Central,Office Supplies,5.28,2,2.43,0%
US-2015-100377,28-08-2015,Todd Sumrall,Central,Technology,2799.96,5,874.99,20%
CA-2017-131492,19-10-2017,Hilary Holden,West,Office Supplies,8.96,2,4.3,0%
CA-2017-131492,19-10-2017,Hilary Holden,West,Office Supplies,31.5,10,15.12,0%
CA-2017-131492,19-10-2017,Hilary Holden,West,Furniture,30.56,2,10.39,0%
CA-2017-131492,19-10-2017,Hilary Holden,West,Furniture,24.37,2,-3.35,20%
CA-2016-144554,07-11-2016,Denise Monton,East,Technology,119.98,3,22.5,20%
CA-2017-127621,03-03-2017,Richard Eichhorn,Central,Office Supplies,26.88,8,9.74,20%
CA-2015-145184,27-11-2015,Justin Deggeller,East,Technology,83.97,3,23.51,0%
CA-2015-145184,27-11-2015,Justin Deggeller,East,Technology,104.97,3,7.35,0%
CA-2017-106859,13-03-2017,Benjamin Farhat,West,Office Supplies,90.8,8,25.42,0%
CA-2017-106859,13-03-2017,Benjamin Farhat,West,Technology,140.74,8,49.26,20%
CA-2017-106859,13-03-2017,Benjamin Farhat,West,Technology,214.95,5,88.13,0%
CA-2017-106859,13-03-2017,Benjamin Farhat,West,Office Supplies,45.36,7,21.77,0%
CA-2017-106859,13-03-2017,Benjamin Farhat,West,Office Supplies,288.24,6,138.36,0%
US-2017-120089,30-11-2017,Max Ludwig,East,Office Supplies,663.94,4,82.99,20%
CA-2014-119375,17-11-2014,Yoseph Carroll,East,Office Supplies,2934.33,7,792.27,0%
CA-2014-119375,17-11-2014,Yoseph Carroll,East,Furniture,124.41,3,14.93,0%
CA-2014-119375,17-11-2014,Yoseph Carroll,East,Office Supplies,57.75,5,26.57,0%
CA-2016-125206,03-01-2016,Lena Radford,West,Office Supplies,114.46,2,28.62,0%
CA-2015-126137,03-10-2015,Bruce Stewart,West,Furniture,120.67,2,18.45,15%
CA-2014-143903,20-07-2014,Katherine Murray,Central,Office Supplies,342.86,3,38.57,20%
CA-2014-143903,20-07-2014,Katherine Murray,Central,Furniture,16.74,5,-14.23,60%
CA-2014-143903,20-07-2014,Katherine Murray,Central,Furniture,981.37,2,-140.2,30%
CA-2014-104780,21-05-2014,Bradley Talbott,West,Office Supplies,31.84,8,10.51,0%
CA-2017-101182,04-09-2017,Katrina Bavinger,West,Office Supplies,12.96,2,6.22,0%
CA-2017-101182,04-09-2017,Katrina Bavinger,West,Technology,43.18,3,15.11,20%
US-2017-132297,27-05-2017,Dianna Wilson,South,Office Supplies,58.34,2,28,0%
US-2017-132297,27-05-2017,Dianna Wilson,South,Technology,539.97,3,134.99,0%
CA-2014-100328,28-01-2014,Jasper Cacioppo,East,Office Supplies,3.93,1,1.33,20%
CA-2017-118773,09-02-2017,Tom Prescott,Central,Office Supplies,252.78,4,-417.09,80%
CA-2017-118773,09-02-2017,Tom Prescott,Central,Technology,127.98,2,16,20%
CA-2017-118773,09-02-2017,Tom Prescott,Central,Furniture,3.98,2,-2.69,60%
CA-2017-118773,09-02-2017,Tom Prescott,Central,Office Supplies,12.99,2,-32.48,80%
US-2017-159205,31-03-2017,Daniel Byrd,South,Furniture,61,5,25.62,0%
US-2017-159205,31-03-2017,Daniel Byrd,South,Technology,671.93,7,188.14,0%
CA-2016-112123,03-03-2016,Brosina Hoffman,East,Office Supplies,447.86,7,219.45,0%
CA-2016-112123,03-03-2016,Brosina Hoffman,East,Technology,479.95,5,129.59,0%
CA-2016-112123,03-03-2016,Brosina Hoffman,East,Office Supplies,166.44,3,79.89,0%
CA-2015-114468,23-08-2015,Tamara Dahlen,Central,Office Supplies,31.68,4,2.77,20%
CA-2015-114468,23-08-2015,Tamara Dahlen,Central,Office Supplies,10.37,2,3.63,20%
CA-2015-114468,23-08-2015,Tamara Dahlen,Central,Office Supplies,12.03,8,2.26,20%
CA-2015-114468,23-08-2015,Tamara Dahlen,Central,Office Supplies,5.77,2,-13.55,80%
CA-2017-135692,27-04-2017,Cynthia Voltz,Central,Office Supplies,33.12,4,11.59,20%
CA-2017-135692,27-04-2017,Cynthia Voltz,Central,Furniture,220.27,4,-42.11,32%
CA-2017-131233,14-04-2017,Christine Sundaresam,East,Office Supplies,10.78,3,3.5,20%
CA-2017-131233,14-04-2017,Christine Sundaresam,East,Furniture,242.35,3,9.09,20%
CA-2017-119578,22-12-2017,Jason Gross,East,Office Supplies,695.16,6,34.76,0%
CA-2017-119578,22-12-2017,Jason Gross,East,Furniture,220.98,1,50.83,0%
CA-2016-124562,08-12-2016,Julie Prescott,East,Office Supplies,12.96,7,-9.5,70%
US-2017-140074,23-03-2017,Erin Creighton,East,Office Supplies,25.68,6,11.56,0%
CA-2016-103037,25-07-2016,Ken Heidel,Central,Office Supplies,15.71,4,5.7,20%
CA-2017-127460,10-07-2017,Frank Gastineau,Central,Office Supplies,298.46,6,26.12,20%
CA-2016-121671,17-07-2016,Andrew Allen,Central,Office Supplies,21.93,3,10.09,0%
CA-2016-121671,17-07-2016,Andrew Allen,Central,Office Supplies,242.94,3,4.86,0%
CA-2016-121671,17-07-2016,Andrew Allen,Central,Office Supplies,7.64,1,3.74,0%
CA-2016-121671,17-07-2016,Andrew Allen,Central,Office Supplies,51.84,8,25.4,0%
CA-2016-121671,17-07-2016,Andrew Allen,Central,Office Supplies,265.17,1,47.73,0%
CA-2016-150350,23-08-2016,Maxwell Schwartz,West,Technology,837.6,3,62.82,20%
CA-2016-150350,23-08-2016,Maxwell Schwartz,West,Office Supplies,135.9,5,63.87,0%
CA-2016-150350,23-08-2016,Maxwell Schwartz,West,Office Supplies,34.68,6,16.99,0%
CA-2016-150350,23-08-2016,Maxwell Schwartz,West,Furniture,532.7,6,-39.95,20%
CA-2016-150350,23-08-2016,Maxwell Schwartz,West,Office Supplies,43.1,5,11.21,0%
CA-2016-150350,23-08-2016,Maxwell Schwartz,West,Office Supplies,15.88,4,0.16,0%
CA-2015-121720,11-06-2015,Jim Epp,South,Furniture,1123.92,5,-182.64,20%
CA-2015-121720,11-06-2015,Jim Epp,South,Technology,249.58,2,31.2,20%
CA-2015-121720,11-06-2015,Jim Epp,South,Furniture,48.67,3,7.3,20%
CA-2015-121720,11-06-2015,Jim Epp,South,Office Supplies,60.77,2,7.6,20%
CA-2015-121720,11-06-2015,Jim Epp,South,Office Supplies,78.6,5,-62.88,70%
CA-2015-121720,11-06-2015,Jim Epp,South,Office Supplies,3.77,2,-3.14,70%
CA-2015-121720,11-06-2015,Jim Epp,South,Office Supplies,1036.62,2,51.83,20%
CA-2015-121720,11-06-2015,Jim Epp,South,Office Supplies,563.81,4,21.14,20%
CA-2017-149895,08-09-2017,Eugene Barchas,East,Technology,258.53,2,-47.4,40%
CA-2017-147564,02-10-2017,Becky Pak,East,Office Supplies,49.12,4,23.09,0%
CA-2014-136399,16-12-2014,Chad Cunningham,West,Furniture,44.46,2,14.67,0%
CA-2014-136399,16-12-2014,Chad Cunningham,West,Furniture,241.57,2,18.12,20%
CA-2014-136399,16-12-2014,Chad Cunningham,West,Technology,395,5,39.5,0%
CA-2014-136399,16-12-2014,Chad Cunningham,West,Technology,627.17,4,70.56,20%
CA-2014-107916,24-08-2014,Jennifer Patt,East,Furniture,13.28,2,6.37,0%
CA-2014-107916,24-08-2014,Jennifer Patt,East,Office Supplies,12.67,3,4.44,20%
CA-2017-164168,12-11-2017,Lindsay Shagiari,Central,Office Supplies,30.56,5,-45.84,80%
CA-2017-164168,12-11-2017,Lindsay Shagiari,Central,Office Supplies,77.95,3,-15.59,20%
CA-2017-164168,12-11-2017,Lindsay Shagiari,Central,Technology,67.99,1,8.5,20%
CA-2017-164168,12-11-2017,Lindsay Shagiari,Central,Office Supplies,12.22,2,4.43,20%
CA-2017-164168,12-11-2017,Lindsay Shagiari,Central,Technology,44.78,2,-0.56,20%
CA-2017-164168,12-11-2017,Lindsay Shagiari,Central,Furniture,22.85,3,-17.71,60%
CA-2015-112557,25-04-2015,John Lucas,East,Office Supplies,206.43,3,90.83,0%
US-2014-122959,12-12-2014,Craig Yedwab,Central,Office Supplies,210.39,2,-336.63,80%
CA-2017-162572,25-09-2017,Raymond Buch,East,Technology,119.96,5,35.99,20%
CA-2017-162572,25-09-2017,Raymond Buch,East,Office Supplies,10.61,6,0.93,20%
US-2016-148110,05-09-2016,Anthony Rawles,Central,Furniture,347.8,7,-24.84,30%
CA-2017-131828,11-02-2017,Cari Sayre,West,Furniture,963.14,4,108.35,20%
CA-2017-131828,11-02-2017,Cari Sayre,West,Technology,88.78,3,7.77,20%
CA-2014-109218,30-06-2014,Anthony Rawles,West,Office Supplies,32.4,5,10.37,0%
CA-2016-120558,07-06-2016,Ross DeVincentis,East,Office Supplies,32.4,5,15.55,0%
US-2014-109036,20-12-2014,Keith Herrera,West,Office Supplies,31.05,3,14.9,0%
CA-2015-147830,15-12-2015,Natalie Fritzler,East,Technology,2025.36,6,607.61,20%
CA-2015-147830,15-12-2015,Natalie Fritzler,East,Technology,1799.99,2,-2639.99,70%
CA-2015-147830,15-12-2015,Natalie Fritzler,East,Technology,101.99,2,-17,40%
CA-2015-147830,15-12-2015,Natalie Fritzler,East,Furniture,262.86,7,69,20%
CA-2017-150497,20-07-2017,Suzanne McNair,Central,Office Supplies,735.98,2,331.19,0%
CA-2014-128986,03-08-2014,Gary Hansen,West,Office Supplies,93.02,3,33.72,20%
CA-2015-139584,24-08-2015,Eleni McCrary,East,Furniture,284.36,2,-75.83,40%
CA-2015-139584,24-08-2015,Eleni McCrary,East,Technology,26,2,11.7,0%
US-2016-162677,26-03-2016,Dean Braden,South,Office Supplies,67.64,5,5.92,20%
US-2016-162677,26-03-2016,Dean Braden,South,Technology,119.98,3,-18,20%
US-2014-150924,12-09-2014,Pete Takahito,Central,Office Supplies,5.18,5,-8.03,80%
CA-2014-153969,21-09-2014,Herbert Flentye,West,Office Supplies,15.56,2,7.31,0%
CA-2014-153969,21-09-2014,Herbert Flentye,West,Office Supplies,78.35,5,36.82,0%
CA-2014-153969,21-09-2014,Herbert Flentye,West,Office Supplies,59.52,3,15.48,0%
CA-2014-153969,21-09-2014,Herbert Flentye,West,Office Supplies,38.52,9,17.33,0%
CA-2014-153969,21-09-2014,Herbert Flentye,West,Technology,239.98,2,24,20%
CA-2014-153969,21-09-2014,Herbert Flentye,West,Office Supplies,19.35,3,9.48,0%
CA-2016-146682,29-10-2016,Katrina Willman,Central,Furniture,67,5,32.16,0%
CA-2016-138695,28-05-2016,Kimberly Carter,South,Furniture,390.27,8,-24.39,20%
CA-2016-138695,28-05-2016,Kimberly Carter,South,Office Supplies,62.19,13,19.44,20%
CA-2017-107461,21-12-2017,Pete Kriz,South,Office Supplies,23.88,6,11.22,0%
US-2016-133879,21-03-2016,Kean Takahito,Central,Office Supplies,3.17,2,-4.75,80%
US-2016-133879,21-03-2016,Kean Takahito,Central,Furniture,528.43,5,0,30%
US-2016-133879,21-03-2016,Kean Takahito,Central,Office Supplies,13.39,3,1.51,20%
CA-2017-157483,11-11-2017,Emily Phan,Central,Office Supplies,181.86,7,50.92,0%
US-2017-132059,23-09-2017,Arthur Prichep,West,Furniture,180.59,2,-240.78,70%
US-2017-132059,23-09-2017,Arthur Prichep,West,Technology,47.98,2,0.6,20%
CA-2017-122280,10-09-2017,Shahid Hopkins,East,Office Supplies,18.76,2,9,0%
CA-2017-105235,05-12-2017,Suzanne McNair,East,Furniture,20.94,3,6.07,0%
CA-2017-105235,05-12-2017,Suzanne McNair,East,Furniture,58.68,2,18.19,0%
CA-2017-105235,05-12-2017,Suzanne McNair,East,Office Supplies,254.9,5,68.82,0%
CA-2017-152912,09-11-2017,Brian Moss,East,Office Supplies,9.64,2,4.43,0%
CA-2017-152912,09-11-2017,Brian Moss,East,Technology,826.62,3,355.45,0%
CA-2017-152912,09-11-2017,Brian Moss,East,Office Supplies,1633.14,9,473.61,0%
CA-2017-152912,09-11-2017,Brian Moss,East,Office Supplies,544.38,3,157.87,0%
CA-2014-123498,07-11-2014,Tamara Chand,Central,Office Supplies,26.05,3,-44.28,80%
CA-2014-123498,07-11-2014,Tamara Chand,Central,Office Supplies,74.35,3,26.95,20%
CA-2017-159352,12-03-2017,Ken Black,East,Technology,69.93,7,32.17,0%
US-2017-146416,20-10-2017,Justin Ellison,West,Office Supplies,3.75,1,1.8,0%
US-2017-146416,20-10-2017,Justin Ellison,West,Office Supplies,20.93,4,7.59,20%
US-2015-163783,27-12-2015,Daniel Raglin,Central,Office Supplies,12.67,3,-3.17,20%
CA-2017-123981,02-10-2017,Rob Williams,East,Technology,65.99,1,17.16,0%
CA-2017-158953,04-06-2017,Michelle Lonsdale,Central,Office Supplies,6.37,7,-9.56,80%
CA-2014-165428,01-09-2014,Jack Lebron,Central,Office Supplies,3.65,3,-6.02,80%
CA-2014-165428,01-09-2014,Jack Lebron,Central,Office Supplies,31.1,6,10.89,20%
CA-2016-169026,08-08-2016,Corinna Mitchell,South,Office Supplies,23.34,3,0.23,0%
CA-2017-109750,22-07-2017,Fred Hopkins,East,Technology,29.97,3,14.09,0%
CA-2015-149384,10-07-2015,Eric Hoffmann,West,Office Supplies,3.37,3,-2.24,70%
CA-2014-131527,01-12-2014,Toby Braunhardt,South,Technology,95.97,4,9.6,20%
CA-2017-164000,18-12-2017,Aaron Hawkins,East,Office Supplies,18.7,7,2.34,20%
CA-2014-164224,18-05-2014,Ted Trevino,East,Furniture,149.23,3,3.73,20%
CA-2014-164224,18-05-2014,Ted Trevino,East,Office Supplies,15.94,4,5.78,20%
CA-2014-158372,10-11-2014,Ruben Dartt,West,Technology,601.54,8,60.15,20%
CA-2014-158372,10-11-2014,Ruben Dartt,West,Technology,10.99,1,4.29,0%
CA-2014-158372,10-11-2014,Ruben Dartt,West,Furniture,39.88,2,11.17,0%
CA-2014-158372,10-11-2014,Ruben Dartt,West,Office Supplies,62.24,8,28.01,0%
CA-2014-158372,10-11-2014,Ruben Dartt,West,Furniture,53.2,5,14.9,0%
CA-2014-158372,10-11-2014,Ruben Dartt,West,Office Supplies,39.84,8,18.33,0%
CA-2016-108882,09-01-2016,Laura Armstrong,West,Technology,349.95,5,118.98,0%
CA-2016-108882,09-01-2016,Laura Armstrong,West,Technology,377.93,9,141.72,20%
US-2017-108245,22-09-2017,Sally Hughsby,Central,Office Supplies,13.39,3,5.02,20%
US-2017-108245,22-09-2017,Sally Hughsby,Central,Office Supplies,11.23,7,-18.53,80%
CA-2014-142314,23-12-2014,Sarah Foster,Central,Office Supplies,207.24,11,58.03,0%
CA-2016-132409,26-05-2016,Tiffany House,East,Office Supplies,1.5,1,0.17,20%
CA-2016-132409,26-05-2016,Tiffany House,East,Office Supplies,34.85,2,6.53,20%
CA-2017-150189,08-07-2017,Vivek Gonzalez,West,Office Supplies,75.18,6,35.33,0%
CA-2014-114433,13-05-2014,Naresj Patel,West,Technology,149.97,3,52.49,0%
CA-2017-104640,10-11-2017,Frank Hawley,East,Office Supplies,931.18,3,314.27,20%
CA-2017-104640,10-11-2017,Frank Hawley,East,Technology,430.88,2,124.96,0%
US-2015-137008,02-10-2015,Jennifer Patt,East,Office Supplies,94.85,5,45.53,0%
US-2015-137008,02-10-2015,Jennifer Patt,East,Office Supplies,51.12,4,23,0%
US-2015-137008,02-10-2015,Jennifer Patt,East,Technology,90,1,32.4,0%
CA-2014-108189,02-10-2014,Erin Smith,West,Office Supplies,9.41,2,3.41,20%
CA-2014-108189,02-10-2014,Erin Smith,West,Office Supplies,4.67,2,1.46,20%
CA-2014-108189,02-10-2014,Erin Smith,West,Technology,318.4,2,107.46,20%
CA-2014-108189,02-10-2014,Erin Smith,West,Office Supplies,12.77,6,4.63,20%
CA-2014-108189,02-10-2014,Erin Smith,West,Office Supplies,15.36,2,-3.26,20%
CA-2014-108189,02-10-2014,Erin Smith,West,Technology,230.38,3,20.16,20%
CA-2014-108189,02-10-2014,Erin Smith,West,Technology,7.16,1,-0.09,20%
CA-2014-154641,11-08-2014,Ken Lonsdale,East,Office Supplies,375.34,1,18.77,0%
CA-2017-131625,01-09-2017,Bradley Nguyen,East,Furniture,114.9,5,39.07,0%
US-2017-156356,16-04-2017,Natalie DeCherney,Central,Office Supplies,26.05,3,-44.28,80%
US-2017-156356,16-04-2017,Natalie DeCherney,Central,Office Supplies,2.9,1,-4.78,80%
US-2017-156356,16-04-2017,Natalie DeCherney,Central,Office Supplies,32.54,2,-7.73,20%
CA-2016-138933,24-04-2016,Jack Lebron,West,Office Supplies,3.98,1,1.39,20%
CA-2016-140746,15-01-2016,Roy Collins,East,Furniture,181.8,1,-15.58,30%
CA-2016-146836,02-05-2016,Cindy Chapman,East,Office Supplies,44.94,3,12.58,0%
CA-2016-146836,02-05-2016,Cindy Chapman,East,Office Supplies,45.58,3,15.95,20%
US-2016-127971,20-11-2016,David Wiener,Central,Furniture,318.43,5,-77.33,30%
US-2016-127971,20-11-2016,David Wiener,Central,Technology,122.92,7,46.1,20%
US-2016-127971,20-11-2016,David Wiener,Central,Furniture,7.07,3,-2.83,60%
US-2016-140809,01-02-2016,Cyma Kinney,South,Office Supplies,56.45,5,14.68,0%
CA-2017-114524,31-03-2017,Emily Grady,Central,Office Supplies,13.47,13,-22.9,80%
CA-2017-113355,01-12-2017,Sarah Jordon,Central,Technology,219.8,5,24.73,20%
CA-2017-113355,01-12-2017,Sarah Jordon,Central,Furniture,317.06,3,-18.12,30%
US-2017-140907,10-12-2017,Ben Peterman,West,Technology,49.08,3,4.91,0%
US-2017-140907,10-12-2017,Ben Peterman,West,Office Supplies,324.9,5,38.99,0%
US-2017-140907,10-12-2017,Ben Peterman,West,Office Supplies,18.24,3,5.29,0%
CA-2016-159730,17-09-2016,Sanjit Jacobs,West,Furniture,113.89,2,9.97,20%
CA-2016-159730,17-09-2016,Sanjit Jacobs,West,Technology,105.58,2,7.92,20%
CA-2016-157868,23-12-2016,Matt Collister,Central,Office Supplies,24.85,7,11.68,0%
CA-2017-119389,17-04-2017,Bruce Geld,East,Furniture,60.31,3,5.28,20%
CA-2017-110373,27-10-2017,Matt Abelman,Central,Office Supplies,7.06,3,2.21,20%
CA-2017-110373,27-10-2017,Matt Abelman,Central,Technology,27.18,2,2.04,20%
CA-2016-155474,08-07-2016,Chris Cortes,West,Technology,107.98,1,9.45,20%
CA-2016-155474,08-07-2016,Chris Cortes,West,Office Supplies,19.3,3,6.03,20%
CA-2015-155453,09-08-2015,Ruben Ausman,South,Office Supplies,4.61,2,1.67,20%
US-2016-161844,09-12-2016,Damala Kotsonis,South,Furniture,79.97,3,-29.32,40%
US-2016-161844,09-12-2016,Damala Kotsonis,South,Office Supplies,2.95,2,-2.06,70%
US-2016-162103,13-11-2016,Laurel Beltran,Central,Office Supplies,3.14,2,-4.7,80%
CA-2014-151554,14-11-2014,Candace McMahon,Central,Office Supplies,20.74,4,7.26,20%
CA-2014-140662,17-11-2014,Thomas Seio,West,Technology,99.98,2,8,0%
CA-2014-140662,17-11-2014,Thomas Seio,West,Office Supplies,733.95,7,352.3,0%
CA-2014-140662,17-11-2014,Thomas Seio,West,Office Supplies,241.44,3,72.43,0%
CA-2016-122518,04-03-2016,Randy Ferguson,South,Office Supplies,10.08,4,3.53,20%
US-2014-126571,11-10-2014,Jill Fjeld,East,Office Supplies,281.9,2,10.57,20%
US-2014-126571,11-10-2014,Jill Fjeld,East,Office Supplies,201.43,3,67.98,20%
CA-2014-143840,22-05-2014,Evan Henry,South,Technology,135.98,2,34,0%
CA-2014-143840,22-05-2014,Evan Henry,South,Technology,44.95,1,12.59,0%
CA-2014-115980,15-07-2014,Victoria Wilson,Central,Technology,2.97,3,1.31,0%
CA-2014-115980,15-07-2014,Victoria Wilson,Central,Office Supplies,6.54,3,2.68,0%
CA-2015-155145,27-12-2015,Kean Nguyen,West,Technology,7.92,8,3.48,0%
CA-2015-146038,09-02-2015,Sarah Jordon,West,Furniture,203.92,5,22.94,20%
CA-2017-133865,08-05-2017,Penelope Sewall,West,Technology,3359.95,6,1049.99,20%
CA-2017-116358,02-11-2017,Kalyca Meade,Central,Office Supplies,18.24,3,9.12,0%
CA-2017-116358,02-11-2017,Kalyca Meade,Central,Office Supplies,27.78,6,9.17,0%
CA-2014-102988,05-04-2014,Greg Maxwell,South,Office Supplies,22.96,7,7.58,0%
CA-2014-102988,05-04-2014,Greg Maxwell,South,Technology,28.99,1,8.41,0%
CA-2014-102988,05-04-2014,Greg Maxwell,South,Office Supplies,12.96,2,6.35,0%
CA-2014-102988,05-04-2014,Greg Maxwell,South,Office Supplies,22.96,7,6.66,0%
CA-2014-102988,05-04-2014,Greg Maxwell,South,Office Supplies,4164.05,5,83.28,0%
US-2014-117170,17-09-2014,Kean Takahito,South,Technology,47.98,2,13.2,20%
US-2014-117170,17-09-2014,Kean Takahito,South,Office Supplies,4.62,1,1.68,20%
CA-2014-159478,30-09-2014,Maya Herman,East,Furniture,15.24,3,5.18,0%
CA-2014-103702,12-09-2014,Art Foster,East,Office Supplies,63.92,7,-46.88,70%
CA-2017-150525,20-02-2017,Julie Prescott,Central,Office Supplies,6.56,2,1.9,0%
CA-2017-150525,20-02-2017,Julie Prescott,Central,Office Supplies,13.11,3,3.41,0%
CA-2015-157770,13-12-2015,Rob Dowd,West,Technology,494.38,3,49.44,20%
CA-2015-157770,13-12-2015,Rob Dowd,West,Office Supplies,29.2,5,9.86,20%
CA-2015-157770,13-12-2015,Rob Dowd,West,Technology,248.85,5,27.37,0%
CA-2015-157770,13-12-2015,Rob Dowd,West,Technology,36.24,1,15.22,0%
CA-2016-167290,30-10-2016,Jason Fortune-,Central,Office Supplies,11.68,2,3.5,0%
CA-2014-106264,26-12-2014,Clytie Kelty,West,Office Supplies,11.91,3,0.12,0%
CA-2014-106264,26-12-2014,Clytie Kelty,West,Furniture,3.48,2,1.11,0%
CA-2014-138023,15-08-2014,Keith Herrera,Central,Office Supplies,30.96,8,-52.63,80%
CA-2017-113418,01-10-2017,Corinna Mitchell,East,Technology,1704.89,11,767.2,0%
US-2015-110569,23-05-2015,Emily Burns,West,Office Supplies,19.19,7,-12.8,70%
US-2015-110569,23-05-2015,Emily Burns,West,Office Supplies,121.79,4,13.7,20%
CA-2017-136308,16-11-2017,Mitch Willingham,West,Technology,1919.98,3,216,20%
